
0.00097,0.05659,1,0,0.00441,1,0.99999,Vice President, Employee, incorrect
0.52423,1.0E-5,0.99999,0,0.22107,0.99627,0.94752,Vice President, Employee, incorrect
0.01573,0.03245,0.98483,8.0E-5,0.14185,0.98044,0.95598,Vice President, Employee, incorrect
0.45187,0.0801,0.57239,0.02377,0.47759,0.80146,0.60475,Employee, Employee, correct
0.35987,0.03695,0.99384,0,0.04866,0.9993,0.89302,Employee, Employee, correct
0.66635,0.04696,0.75309,0.00195,0.4622,0.67918,0.81668,Other, Employee, incorrect
0.22882,0.0009,0.99999,0,0.00777,0.98894,0.16833,Vice President, Employee, incorrect
0.04112,0.08324,0.9885,0,0.27253,0.99927,0.97973,Employee, Employee, correct
0.40609,1.0E-5,1,0,0.01648,0.99827,0.99029,Vice President, Employee, incorrect
0.26056,0.44835,0.50298,6.0E-5,0.61874,0.7707,0.69069,Employee, Employee, correct
0.40227,0.17003,0.76227,0.00199,0.32127,0.73625,0.80575,Other, Employee, incorrect
0.47611,5.0E-5,0.99114,0.00345,0.64073,0.64754,0.3155,Vice President, Employee, incorrect
0.42969,0.15668,0.46185,0.1491,0.3635,0.70581,0.58675,Employee, Employee, correct
0.00134,0.03032,0.99993,1.0E-5,0.71233,0.70436,0.72611,Vice President, Employee, incorrect
0.93468,0.00164,0.94089,0.00136,0.04189,0.7729,0.55697,Vice President, Employee, incorrect
0.27856,0.00308,0.9999,0,0.01825,0.99933,0.9713,Vice President, Employee, incorrect
0.98951,2.0E-5,0.99973,0,0,0.99952,0.98674,Vice President, Employee, incorrect
0.53294,0.00135,0.99163,1.0E-5,0.0473,0.9917,0.50255,Employee, Employee, correct
0.39774,0.21014,0.4348,0.11837,0.33883,0.72387,0.60526,Employee, Employee, correct
0.52103,0.00596,0.88403,0.00414,0.07848,0.95084,0.93993,Employee, Employee, correct
0.50031,0.02985,0.60316,0.02008,0.28651,0.86544,0.72034,Employee, Employee, correct
0.01224,0.0366,0.91051,0.00045,0.48722,0.89264,0.94996,Other, Employee, incorrect
1,0,1,0,0.00061,1,0.71644,Employee, Employee, correct
0.46685,0.04367,0.63141,0.0018,0.16537,0.85072,0.73815,Employee, Employee, correct
0.94047,0.00649,0.90989,0,0.55662,0.81728,0.84246,CEO, Employee, incorrect
0.76866,0.02735,0.7111,0.0494,0.26353,0.91652,0.61389,Employee, Employee, correct
0.27937,0.00023,0.99996,0,0.01602,0.99621,0.99948,Vice President, Employee, incorrect
0.34249,0.85394,0.77199,0.00449,0.08837,0.66546,0.80935,Director, Employee, incorrect
0.19789,0.74389,0.82782,0.00328,0.1425,0.82066,0.87272,Other, Employee, incorrect
0.77489,0.81645,0.995,0,0.24437,0.59698,0.61775,Vice President, Employee, incorrect
0.69445,0.00402,0.99742,0,0.05187,0.94244,0.94459,Vice President, Employee, incorrect
0.40229,0.07333,0.59398,0.0963,0.43209,0.78505,0.55868,Employee, Employee, correct
0.78203,0.02079,0.99993,0,0.01189,0.86333,0.99102,Vice President, Employee, incorrect
0.96955,0.0008,0.99995,0,0.00032,0.08829,0.96796,Vice President, Employee, incorrect
0.9098,0,0.99675,0,6.0E-5,0.98077,0.99882,Other, Employee, incorrect
0.10646,0,1,0,0.50576,0.66103,0.97876,Vice President, Employee, incorrect
0.91694,0.0041,0.82538,0.01154,0.17069,0.59228,0.71648,CEO, Employee, incorrect
0.99266,0.00059,0.99912,0,0.07558,0.81468,0.85714,Vice President, Employee, incorrect
0.41657,0.04868,0.88346,0.02053,0.02536,0.87032,0.83803,Vice President, Employee, incorrect
0.00123,0.9539,0.59325,0.00031,0.46329,0.19563,0.91896,Director, Employee, incorrect
0.21135,0.00093,0.99919,0,0.43381,0.83591,0.94573,Vice President, Employee, incorrect
0.23112,0.10457,0.74399,0.02959,0.31598,0.82147,0.74605,Employee, Employee, correct
0.69224,0.01218,0.95166,0.00391,0.02224,0.74369,0.65162,Vice President, Employee, incorrect
0.84216,0.59517,0.99997,0,0.04459,0.23981,0.95271,Vice President, Employee, incorrect
0.26539,0.01944,0.97792,0.00046,0.22216,0.71419,0.51883,Vice President, Employee, incorrect
0.43484,0.04826,0.90012,0.00841,0.08366,0.83281,0.90385,Other, Employee, incorrect
0.62708,0.00806,0.99867,1.0E-5,0.02272,0.57673,0.90959,Vice President, Employee, incorrect
0.99707,1.0E-5,0.99357,0,0.00149,0.99428,0.97875,CEO, Employee, incorrect
0.36519,0.12949,0.65933,0.07958,0.29076,0.72619,0.76798,Other, Employee, incorrect
0.25025,0.27445,0.66824,0.04382,0.35994,0.74076,0.7376,Employee, Employee, correct
0.26555,0.07218,0.95851,0.03471,0.03858,0.85139,0.87698,Vice President, Employee, incorrect
0.02027,0.04468,0.99131,0.0001,0.08512,0.88049,0.97634,Vice President, Employee, incorrect
0.01392,0.02395,0.99264,0.00012,0.11436,0.89635,0.97687,Vice President, Employee, incorrect
0.16029,0.03858,0.88073,0.03012,0.40902,0.81854,0.8089,Vice President, Employee, incorrect
0.10438,0.03535,0.98781,0.00016,0.61111,0.72686,0.99129,Other, Employee, incorrect
0.06873,0.29099,0.87506,0.05913,0.26602,0.88409,0.82006,Employee, Employee, correct
0.68084,0.10084,0.99685,0,0.00654,0.60614,0.82524,Vice President, Employee, incorrect
0.00027,0.5944,0.99019,0,0.04309,0.90435,0.99467,Other, Employee, incorrect
0.14399,0.31836,0.78854,0.06585,0.15674,0.63569,0.80272,Other, Employee, incorrect
0.05024,0.63459,0.97152,2.0E-5,0.90642,0.23503,0.10538,Vice President, Employee, incorrect
0.04359,0.14301,0.98264,0.00181,0.08247,0.69298,0.85959,Vice President, Employee, incorrect
0.23915,0.07432,0.76452,0.07956,0.42062,0.67298,0.73422,Vice President, Employee, incorrect
0.45446,0.12284,0.86942,0.00933,0.38676,0.85072,0.78946,Vice President, Employee, incorrect
0.12669,0.17087,0.96664,0.00024,0.5995,0.66647,1,Other, Employee, incorrect
0.39921,0.68779,0.68028,0.01046,0.10857,0.4636,0.78585,Other, Employee, incorrect
0.01924,0.16823,0.97446,0.00368,0.02015,0.94261,0.93535,Vice President, Employee, incorrect
0.80383,0,0.99999,0,0.93456,0.94294,0.91862,Vice President, Employee, incorrect
0.37028,0.20644,0.86616,0.00103,0.12849,0.70735,0.88626,Other, Employee, incorrect
0.27689,0.01815,0.97834,4.0E-5,0.251,0.85841,0.9219,Vice President, Employee, incorrect
0.18155,0.60386,0.43248,0.01854,0.88735,0.43154,0.58546,Manager, Employee, incorrect
0.90926,0.00035,0.99994,0,0.06357,0.95512,0.96027,Vice President, Employee, incorrect
0.01891,0.01434,0.97355,3.0E-5,0.21256,0.39331,0.85729,Vice President, Employee, incorrect
0.99421,0.00143,0.9743,0.0001,0.00078,0.94227,0.92475,CEO, Employee, incorrect
0.27272,0.10008,0.66402,0.07747,0.10015,0.78762,0.78533,Employee, Employee, correct
0.25861,0.53724,0.70749,0.00192,0.05389,0.86485,0.88341,Other, Employee, incorrect
0.21125,0.08028,0.65093,0.16202,0.10113,0.83053,0.71705,Employee, Employee, correct
0.01015,0.25615,0.99906,0,3.0E-5,0.99949,0.99993,Other, Employee, incorrect
0.68505,0.00086,0.86989,0.00027,0.30721,0.96938,0.86286,Employee, Employee, correct
0.7582,0.04455,0.69668,0.03275,0.34605,0.92824,0.45606,Employee, Employee, correct
0.42116,0.03772,0.98305,3.0E-5,0.28813,0.97728,0.837,Vice President, Employee, incorrect
0.99873,0.001,1,0,0,0.88285,0.99985,Vice President, Employee, incorrect
0.93245,0.00019,0.88586,0.02755,0.03743,0.67441,0.78424,CEO, Employee, incorrect
0.10379,0.29237,0.82517,0.01745,0.06251,0.56938,0.88534,Other, Employee, incorrect
0.19546,0.04771,0.99927,0,0.02643,0.99859,0.94612,Vice President, Employee, incorrect
0.98883,0.04302,0.99484,0.02731,0.06153,0.30426,0.17393,Vice President, Employee, incorrect
0.30959,0.2401,0.5938,0.05452,0.31931,0.72433,0.77784,Other, Employee, incorrect
0.25823,0.14708,0.74214,0.03801,0.20958,0.7274,0.79883,Other, Employee, incorrect
0.04858,0.23513,0.99355,6.0E-5,0.26732,0.77249,0.6421,Vice President, Employee, incorrect
0.3847,0,0.99999,0,0.97432,0.99716,0.97876,Vice President, Employee, incorrect
0.9623,0,1,0,0.99829,0.9999,0.99724,Vice President, Employee, incorrect
0.35483,0.2274,0.53291,0.05427,0.2176,0.65318,0.774,Other, Employee, incorrect
0.02951,0.00028,1,0,0.09626,0.98173,0.99543,Vice President, Employee, incorrect
0.50127,0.08073,0.76204,0.03188,0.30324,0.7915,0.873,Other, Employee, incorrect
0.17891,0.07542,0.50422,0.10805,0.60466,0.52538,0.6752,Other, Employee, incorrect
0.22009,0.08935,0.73923,0.07314,0.12415,0.82786,0.76027,Employee, Employee, correct
1,2.0E-5,1,0,0.98224,0.17784,0.29345,Vice President, Employee, incorrect
0.8739,5.0E-5,0.92628,0.00438,0.15865,0.84951,0.81898,Vice President, Employee, incorrect
0.44126,0.05265,0.99962,0,0.01016,0.91743,0.68792,Vice President, Employee, incorrect
0.00945,0.19313,0.67074,0.0568,0.17619,0.51646,0.95343,Other, Employee, incorrect
0.3445,0.01023,0.89875,0.00888,0.18859,0.81812,0.8797,Vice President, Employee, incorrect
0.0655,0.08277,0.94719,0.00667,0.50135,0.68038,0.87855,Vice President, Employee, incorrect
0.27396,0.04377,0.81569,0.03741,0.04451,0.83684,0.85943,Other, Employee, incorrect
0.28086,1.0E-5,0.99974,1.0E-5,0.00963,0.95741,0.96132,Vice President, Employee, incorrect
1,0,1,0,0.83186,0.99998,0.99569,Vice President, Employee, incorrect
0.89946,4.0E-5,0.94658,0.00054,0.163,0.90261,0.9108,Vice President, Employee, incorrect
0.20457,0.14856,0.79152,0.00273,0.52544,0.76559,0.80625,Other, Employee, incorrect
0.19189,0.05859,0.93511,0.00252,0.56312,0.81016,0.75779,Vice President, Employee, incorrect
0.40504,0.05291,0.97189,0.00042,0.35396,0.89286,0.75699,Vice President, Employee, incorrect
0.98371,0,0.99759,0,0.12696,0.58362,0.93917,Vice President, Employee, incorrect
0.66241,0.18446,0.4987,0.00031,0.06061,0.08417,0.56999,CEO, Employee, incorrect
0.48536,0.05555,0.88583,0.00284,0.12989,0.91786,0.78606,Employee, Employee, correct
0.00547,0.21452,0.95586,0.00685,0.3355,0.16886,0.96879,Other, Employee, incorrect
0.15451,0.28928,0.93629,0.00837,0.50273,0.66281,0.75339,Vice President, Employee, incorrect
0.97601,0.00011,0.99599,0,0.00247,0.87141,0.99512,Vice President, Employee, incorrect
0.74111,0.00247,0.99825,0,0.00267,0.98993,0.81419,Vice President, Employee, incorrect
0.05033,0.00897,0.99687,0,0.0397,0.99423,0.89214,Vice President, Employee, incorrect
0.04156,0.03537,0.99996,0,0.00811,0.99308,0.98559,Vice President, Employee, incorrect
0.06325,0.07308,0.805,0.00752,0.84281,0.71273,0.5527,Manager, Employee, incorrect
0.11107,0.30616,0.75908,0.00146,0.42088,0.79437,0.7026,Employee, Employee, correct
0.06625,0.05259,0.993,1.0E-5,0.43207,0.96852,0.95019,Vice President, Employee, incorrect
0.47892,0,0.99919,0,0.00074,0.9975,0.9982,Vice President, Employee, incorrect
0.03101,0.68582,0.2418,0.10872,0.06404,0.69117,0.93611,Other, Employee, incorrect
0.80558,0.00013,0.99397,0,0.02475,0.91613,0.9675,Vice President, Employee, incorrect
0.00767,0.00084,0.99997,0,0.00447,0.96196,0.97941,Vice President, Employee, incorrect
0.15117,0.02373,0.87327,0.00631,0.35036,0.86992,0.88712,Other, Employee, incorrect
0.01644,0.1557,0.95454,0.00018,0.53327,0.82125,0.92932,Vice President, Employee, incorrect
0.96392,0,0.99997,0,0.62326,0.93528,0.919,Vice President, Employee, incorrect
0.07347,7.0E-5,0.98857,0,0.54978,0.99622,0.96497,Employee, Employee, correct
0.51821,0,0.99541,0,0.2272,0.99495,0.94549,Vice President, Employee, incorrect
0.10877,0.09639,0.69534,0.04866,0.42766,0.81156,0.83987,Other, Employee, incorrect
0.39285,0.09081,0.87146,0.00513,0.13168,0.88374,0.71718,Employee, Employee, correct
0.00655,0.03097,0.9961,5.0E-5,0.0884,0.98911,0.8717,Vice President, Employee, incorrect
0.89913,1.0E-5,0.99999,0,0.10118,0.66316,0.9584,Vice President, Employee, incorrect
0.00876,0.11536,0.9945,0.00027,0.06796,0.94882,0.81175,Vice President, Employee, incorrect
0.14334,0.00253,0.99824,0,0.05407,0.99408,0.93336,Vice President, Employee, incorrect
0.01987,0.31703,0.88031,0.01533,0.54032,0.53727,0.87524,Vice President, Employee, incorrect
0.02706,0.13993,0.97444,9.0E-5,0.1729,0.94821,0.91926,Vice President, Employee, incorrect
0.95577,0,1,0,7.0E-5,0.99842,0.9948,Vice President, Employee, incorrect
0.16748,0.25,0.67508,0.0676,0.37578,0.71633,0.68846,Employee, Employee, correct
0.74757,1.0E-5,0.99992,0,0.00063,0.93831,1,Other, Employee, incorrect
0.06302,2.0E-5,1,0,0.01025,0.99974,0.99871,Vice President, Employee, incorrect
0.08309,0.3949,0.67346,0.07745,0.37075,0.72344,0.70677,Employee, Employee, correct
0.40915,0.00991,1,0,0.00099,0.95092,0.99742,Vice President, Employee, incorrect
0.28845,0.20629,0.71713,0.02943,0.33135,0.74534,0.78572,Other, Employee, incorrect
0.55235,0.69219,0.88614,1.0E-5,0.58728,0.13633,0.38117,Vice President, Employee, incorrect
0.00171,0.52232,0.87176,1.0E-5,0.97292,0.91387,0.44754,Manager, Employee, incorrect
0.01097,0.91346,0.16537,0.17095,0.11833,0.34749,0.88343,Director, Employee, incorrect
0.20782,0.00642,0.99991,0,0.00092,0.90454,0.97735,Vice President, Employee, incorrect
0.21699,0.00408,0.99999,0,0.0087,0.69062,0.60127,Vice President, Employee, incorrect
0.58884,0.12543,0.97824,0.00061,0.01525,0.20869,0.47396,Vice President, Employee, incorrect
0.06078,0.80088,0.96666,2.0E-5,0.73159,0.67158,0.71668,Vice President, Employee, incorrect
0.18278,0,1,0,0.99928,0.75973,0.99999,Vice President, Employee, incorrect
0.43932,0.0028,0.98707,0.00021,0.18862,0.98253,0.72129,Vice President, Employee, incorrect
0.08422,6.0E-5,1,0,0.02712,0.99958,0.99952,Vice President, Employee, incorrect
0.74619,0.00406,0.98759,1.0E-5,0.32234,0.91472,0.71518,Vice President, Employee, incorrect
0.09881,0.42087,0.77034,0.02902,0.43015,0.71407,0.6988,Vice President, Employee, incorrect
0.18898,0.3398,0.63502,0.04672,0.27167,0.71718,0.80111,Other, Employee, incorrect
0.72003,0.00275,0.12653,0.00083,0.00083,0.91831,0.9909,Other, Employee, incorrect
0.9142,0.00164,0.99973,0.0005,0.0038,0.90655,0.85028,Vice President, Employee, incorrect
0.09527,0.28177,0.68395,0.04958,0.26626,0.78244,0.83035,Other, Employee, incorrect
0.96443,0.02207,0.99455,0,0.98645,0.03045,0.90264,Vice President, Employee, incorrect
0.0627,0.00906,0.93685,0.00036,0.41378,0.61152,0.9197,Vice President, Employee, incorrect
0.46726,0.31699,1,0,0.99203,0.96801,0.98648,Vice President, Employee, incorrect
0.54783,0.03289,0.97942,0,0.41872,0.88551,0.18476,Vice President, Employee, incorrect
0.00114,0.10671,0.99999,0,0.68086,0.93499,0.93701,Vice President, Employee, incorrect
1,0,1,0,0.47759,1,0.99994,Vice President, Employee, incorrect
0.13315,0.87572,0.52883,0.00404,0.11432,0.31979,0.88399,Other, Employee, incorrect
0.0934,0.49573,0.96714,4.0E-5,0.17303,0.80313,0.83249,Vice President, Employee, incorrect
0.21,0.07823,0.97712,0.00127,0.06588,0.80022,0.92544,Vice President, Employee, incorrect
0.41052,0.04321,0.89046,0.00066,0.02359,0.97817,0.82325,Employee, Employee, correct
0.13235,0.26085,0.93463,1.0E-5,0.04308,0.98544,0.8047,Employee, Employee, correct
0.44215,0.01029,0.79361,0.02871,0.49835,0.6028,0.79392,Other, Employee, incorrect
0.88672,0.00067,1,0,0.99169,1,0.99992,Vice President, Employee, incorrect
0.40018,0.00203,0.95877,0.00069,0.6749,0.78311,0.60246,Vice President, Employee, incorrect
0.31756,0.25281,0.63019,0.04441,0.34498,0.6261,0.7288,Other, Employee, incorrect
0.23541,0.00868,0.99901,0.00249,0.09069,0.79559,0.94919,Vice President, Employee, incorrect
0.09583,0.26384,0.88241,0.01573,0.07537,0.83381,0.90385,Other, Employee, incorrect
0.44735,0.00765,0.72875,0.01027,0.19839,0.81894,0.87192,Other, Employee, incorrect
0.20068,0.00646,0.99936,0,0.23189,0.98111,0.80662,Vice President, Employee, incorrect
0.74977,0.00033,0.97728,0.00025,0.02093,0.94179,0.85049,Vice President, Employee, incorrect
0.17711,0.14837,0.69144,0.06013,0.43977,0.79313,0.8401,Other, Employee, incorrect
0.47662,0.02065,0.87565,0.00522,0.93877,0.14886,0.28583,Manager, Employee, incorrect
0.21593,0.03864,0.87366,0.01147,0.38283,0.67268,0.77108,Vice President, Employee, incorrect
0.08324,1.0E-5,1,0,1,1,0.9994,Vice President, Employee, incorrect
0.99985,0,1,0,0.04547,0.80614,0.98255,Vice President, Employee, incorrect
0.27836,0.00059,0.99876,2.0E-5,0.05602,0.86758,0.69024,Vice President, Employee, incorrect
0.28247,0.00012,0.99987,0,0.00483,0.99789,0.99839,Vice President, Employee, incorrect
0.96038,0.0149,0.87017,0.00032,0.07375,0.37777,0.63711,CEO, Employee, incorrect
0.12393,0.04563,0.89259,0.02291,0.2914,0.8718,0.84163,Vice President, Employee, incorrect
0.42386,0.04072,0.81233,0.00027,0.00634,0.95652,0.96499,Other, Employee, incorrect
0.74389,0.23626,0.93358,2.0E-5,0.07267,0.43557,0.79236,Vice President, Employee, incorrect
0.98137,0.032,0.85279,0.00016,0.10084,0.45074,0.75613,CEO, Employee, incorrect
0.11753,0,1,0,1,0.99983,0.99908,Vice President, Employee, incorrect
0.52904,0.00316,0.59891,0.00598,0.80034,0.50326,0.86777,Other, Employee, incorrect
0.66007,0.13381,0.9999,0,0.00641,0.82846,0.99384,Vice President, Employee, incorrect
0.2983,0.00575,0.90771,0.01044,0.50439,0.82875,0.81933,Vice President, Employee, incorrect
0.97393,1.0E-5,1,0,0.00024,0.06385,0.81627,Vice President, Employee, incorrect
0.59766,0.1218,0.57791,0.00274,0.35332,0.79366,0.70823,Employee, Employee, correct
0.02296,0.00775,0.99991,0,0.01255,0.99307,0.87175,Vice President, Employee, incorrect
0.91274,0.00878,0.94255,0,0.49722,0.81621,0.91464,Vice President, Employee, incorrect
0.1201,0.24502,0.83051,0.0364,0.21268,0.67793,0.74852,Vice President, Employee, incorrect
0.26333,0.01835,0.99424,0,0.18451,0.94978,0.82264,Vice President, Employee, incorrect
0.85739,0.00011,0.98289,0.00029,0.12632,0.99107,0.68796,Employee, Employee, correct
0.66885,0.20122,0.69266,0.10386,0.29083,0.72164,0.65457,Employee, Employee, correct
0.90994,0.01328,0.90339,0.0019,0.08353,0.61579,0.49672,CEO, Employee, incorrect
0.00283,0.00015,1,0,2.0E-5,0.99777,1,Vice President, Employee, incorrect
0.30628,0.00069,1,0,0.58917,0.99999,0.98532,Vice President, Employee, incorrect
0.04462,0.04169,0.96386,9.0E-5,0.0143,0.89787,0.88082,Vice President, Employee, incorrect
0.00062,0.00319,0.99998,0,0.37986,0.99832,0.99607,Vice President, Employee, incorrect
0.97709,0.00216,0.98652,0,0.81801,0.26128,0.75469,Vice President, Employee, incorrect
0.38868,0.15542,0.666,0.0038,0.53825,0.74978,0.76854,Other, Employee, incorrect
0.05435,0.00033,0.9993,0,0.00112,0.99713,0.99916,Vice President, Employee, incorrect
0.39357,0.01019,0.99961,0,0.00279,0.88902,0.99995,Other, Employee, incorrect
0.16404,0.21836,0.94691,0.00031,0.07315,0.83795,0.94,Vice President, Employee, incorrect
0.42634,0.00049,0.999,0,0.11991,0.98583,0.95038,Vice President, Employee, incorrect
0.01999,0.22973,0.9968,0,0.0014,0.9998,0.99866,Employee, Employee, correct
0.33129,0.00045,0.98822,1.0E-5,0.05199,0.99408,0.88493,Employee, Employee, correct
1,0,1,0,0.0002,1,0.82416,Employee, Employee, correct
0.07101,0.46,0.73963,0.01807,0.36296,0.7107,0.73854,Vice President, Employee, incorrect
0.07321,0.00093,0.99938,0,0.07726,0.99947,0.99929,Employee, Employee, correct
0.35809,0.00088,0.99672,1.0E-5,0.59368,0.70798,0.98933,Vice President, Employee, incorrect
0.10556,0.14166,0.99429,0,0.00534,0.99943,0.99923,Employee, Employee, correct
0.55593,0.07269,0.99512,0,0.09774,0.59501,0.96638,Vice President, Employee, incorrect
0.1037,0.02445,0.95373,0.00334,0.31802,0.92166,0.85848,Vice President, Employee, incorrect
0.35962,0.27109,0.80684,0.00121,0.2533,0.73961,0.86424,Other, Employee, incorrect
0.00951,0.01802,0.98535,0.0001,0.42881,0.99379,0.92368,Employee, Employee, correct
0.33281,0.20122,0.58237,0.10386,0.31029,0.70432,0.73993,Other, Employee, incorrect
0.63002,0.25348,0.79321,0.02321,0.30927,0.7752,0.69646,Vice President, Employee, incorrect
0.32761,0.27856,0.5146,0.06853,0.30067,0.72929,0.75443,Other, Employee, incorrect
0.12772,7.0E-5,0.99583,0.00017,0.04744,0.98321,0.95217,Vice President, Employee, incorrect
0.12286,0.12019,0.84053,0.01022,0.37351,0.82016,0.81552,Vice President, Employee, incorrect
0.21494,0.34274,0.80593,0.01573,0.29518,0.77758,0.85462,Other, Employee, incorrect
0.15597,0.17315,0.92531,0.00351,0.39581,0.77964,0.85558,Vice President, Employee, incorrect
0.33382,0.00198,0.99378,6.0E-5,0.02308,0.99838,0.89657,Employee, Employee, correct
0.03547,0.05481,0.9894,0.00696,0.16377,0.84725,0.9213,Vice President, Employee, incorrect
0.33591,0.00035,0.99749,3.0E-5,0.60752,0.99042,0.88244,Vice President, Employee, incorrect
0.0514,0.77528,0.95805,0,0.00269,0.93767,0.99182,Other, Employee, incorrect
0.08487,0,0.99998,0,0.02102,0.99832,0.9997,Vice President, Employee, incorrect
0.5364,0.03974,0.99889,0,0.02086,0.95799,0.82735,Vice President, Employee, incorrect
0.04592,0.03087,0.82395,0.02033,0.02991,0.83383,0.92299,Other, Employee, incorrect
0.41197,0,0.99999,0,0.0383,0.9952,0.99977,Vice President, Employee, incorrect
0.99332,0,0.99972,0,0.12895,0.97836,0.99858,Vice President, Employee, incorrect
0.54602,0.14366,0.84807,0.01878,0.31842,0.66583,0.80621,Vice President, Employee, incorrect
0.82267,0.00171,0.61752,0.00604,0.11241,0.89165,0.92797,Other, Employee, incorrect
0.81899,0.05978,0.79374,0.00148,0.17806,0.62171,0.65676,CEO, Employee, incorrect
0.97321,0.01075,0.94369,0.00022,0.02903,0.55658,0.65173,CEO, Employee, incorrect
0.78444,0.02422,0.93519,0.00243,0.04018,0.74493,0.76584,Vice President, Employee, incorrect
0.40754,0.00011,0.99986,0,0.18515,0.2492,0.79316,Vice President, Employee, incorrect
0.32568,0.13965,0.72975,0.01395,0.09251,0.81342,0.94346,Other, Employee, incorrect
0.52873,0.04166,0.98802,0.00012,0.07999,0.97296,0.85923,Vice President, Employee, incorrect
0.16491,0.07016,0.77733,0.00832,0.09606,0.75345,0.85488,Other, Employee, incorrect
0.52669,0.05282,0.63143,0.06273,0.23025,0.78362,0.72511,Employee, Employee, correct
0.07342,0.02402,0.94383,0.00402,0.23095,0.96386,0.77309,Employee, Employee, correct
0.69634,0.00118,0.98752,0,0.0992,0.97033,0.81543,Vice President, Employee, incorrect
0.14182,0.0554,0.99147,3.0E-5,0.38208,0.95989,0.80372,Vice President, Employee, incorrect
0.44196,0.02331,0.77651,0.04057,0.20157,0.82261,0.77639,Employee, Employee, correct
0.77072,0,0.99999,0,0.03027,0.95319,0.87364,Vice President, Employee, incorrect
0.98543,0,1,0,0.00299,0.75808,0.43593,Vice President, Employee, incorrect
0.10576,6.0E-5,0.99106,5.0E-5,0.17234,0.97793,0.99274,Other, Employee, incorrect
0.68925,0.01725,0.9987,1.0E-5,0.01124,0.856,0.86466,Vice President, Employee, incorrect
0.09685,0.02035,0.99723,0,0.05255,0.99594,0.7429,Vice President, Employee, incorrect
0.0366,0,1,0,0.01793,0.99989,0.99963,Vice President, Employee, incorrect
0.99952,0,1,0,5.0E-5,0.99962,0.9989,Vice President, Employee, incorrect
0.06726,0.00192,0.9914,0.00038,0.55041,0.94252,0.92366,Vice President, Employee, incorrect
0.61241,0.00094,0.74962,0.00919,0.05705,0.97238,0.84663,Employee, Employee, correct
0.59878,0.18949,0.71128,0.01661,0.07115,0.87585,0.69718,Employee, Employee, correct
0.15818,0.01584,0.96684,0.00147,0.02172,0.94778,0.85758,Vice President, Employee, incorrect
0.99893,0.00013,0.85124,0,0.04466,0.81089,0.74523,CEO, Employee, incorrect
0.44119,0.20122,0.7316,0.05506,0.33846,0.73629,0.74452,Other, Employee, incorrect
0.31481,0.01483,0.72708,0.00142,0.11535,0.93019,0.87091,Employee, Employee, correct
0.29466,0.02964,0.99846,0.00042,0.06615,0.57049,0.75291,Vice President, Employee, incorrect
0.99672,0,1,0,0.31999,0.47113,0.99965,Vice President, Employee, incorrect
0.47366,0.1398,0.67491,0.02407,0.29843,0.73483,0.73591,Other, Employee, incorrect
0.02446,0.10702,0.99245,0,0.23601,0.90456,0.98871,Vice President, Employee, incorrect
0.25545,0.00059,0.9961,0.00034,0.07588,0.97134,0.97506,Vice President, Employee, incorrect
0.64894,0.1219,0.70141,0.0437,0.14343,0.53637,0.82227,Other, Employee, incorrect
0.06988,0.00524,0.71856,0.00757,0.6684,0.72647,0.90732,Other, Employee, incorrect
0.41169,0.01444,0.95385,0.00511,0.51739,0.62421,0.84296,Vice President, Employee, incorrect
0.12883,0.01007,0.87175,0.00788,0.08404,0.91546,0.81452,Employee, Employee, correct
0.05731,0.00071,0.99299,0,0.03318,0.98865,0.99871,Other, Employee, incorrect
0.22757,0.00527,0.99773,0.00023,0.64718,0.8283,0.87564,Vice President, Employee, incorrect
0.74601,0.04091,0.86557,0.0041,0.22783,0.67326,0.71299,Vice President, Employee, incorrect
0.00043,0.00189,1,0,0.12813,0.07697,0.84604,Vice President, Employee, incorrect
0.74899,0,0.98117,0.00502,0.01501,0.98049,0.92213,Vice President, Employee, incorrect
0.23842,0.06692,0.81629,0.01189,0.15917,0.50136,0.69961,Vice President, Employee, incorrect
0.71123,0.005,0.673,0.01327,0.08591,0.92529,0.85181,Employee, Employee, correct
0.30671,0.09372,0.67632,0.11547,0.33895,0.6922,0.75623,Other, Employee, incorrect
0.90286,0.01559,0.8921,0.00065,0.14321,0.55524,0.68814,CEO, Employee, incorrect
0.96315,0.00049,0.99997,0,0.17305,0.93147,0.75089,Vice President, Employee, incorrect
0.66329,0.14742,0.99998,0,0.0084,0.58565,0.9081,Vice President, Employee, incorrect
0.91654,0.00015,0.93485,0.00041,0.0431,0.96445,0.91007,Employee, Employee, correct
0.89316,0.00019,0.99954,0,0.00039,0.95872,0.99909,Vice President, Employee, incorrect
0.33012,0.1452,0.90547,0.01898,0.11956,0.48999,0.75141,Vice President, Employee, incorrect
0.63568,0.00935,0.90805,4.0E-5,0.16003,0.93898,0.98325,Other, Employee, incorrect
0.54163,0.37208,0.5312,0.63235,0.22732,0.3556,0.49265,Trader, Employee, incorrect
0.84224,0.01033,0.45161,0.3368,0.13651,0.76733,0.6771,CEO, Employee, incorrect
0.56946,0.52631,0.76431,0.21894,0.23899,0.23408,0.54845,Vice President, Employee, incorrect
0.00855,0.99042,0.61815,0.02404,0.54524,0.13536,0.64072,Director, Employee, incorrect
0.99828,0.00304,0.99999,0,0.13021,0.15442,0.99207,Vice President, Employee, incorrect
0.36453,0.66887,0.59786,0.52343,0.29908,0.34065,0.44589,Director, Employee, incorrect
